time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2020-09-09 17:45:10.656 UTC, ,250,4022546,11488,869008,7560, ,251, ,177, , , , , , , , , ,251,43, , , ,222,234,52, ,85, , , , , , , , , , , ,5, , ,8597386047,28827,2453,8597383902,5,7,2,13,59880937,1722294272,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,59880937, ,1599241804796, , , , ,3145728,8597388673, , , ,5,64,121,64, ,64, , ,3,67, , , , ,2, , , , , , , , ,17767,64, , , , , , ,2,6,392354200, , , , , , , ,185, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,86, ,59, , , , , , 
2020-09-09 17:46:10.657 UTC, ,250,4022546,11488,869008,7560, ,251, ,119, , , , , , , , , ,251,43, , , ,222,234,52, ,39, , , , , , , , , , , ,3, , ,8597399749,28830,5234,8597397059,3,5,2,11,59894639,1722249216,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,59894639, ,1599241804796, , , , ,3145728,8597402475, , , ,5,64,126,64, ,64, , ,3,67, , , , ,2, , , , , , , , ,13802,64, , , , , , ,3,8,336748640, , , , , , , ,127, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38, ,61, , , , , , 
2020-09-09 17:47:10.658 UTC, ,250,4022546,11488,869008,7560, ,251, ,113, , , , , , , , , ,251,43, , , ,222,234,52, ,35, , , , , , , , , , , ,2, , ,8597411028,28832,5500,8597408308,2,3,2,8,59906118,1722195968,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,59906118, ,1599241804796, , , , ,3145728,8597413654, , , ,6,61,115,61, ,61, , ,3,64, , , , ,2, , , , , , , , ,11179,61, , , , , , ,2,6,346470496, , , , , , , ,119, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38, ,59, , , , , , 
2020-09-09 17:48:10.659 UTC, ,250,4024810,11488,871272,7560, ,252, ,124, , , , , , , , , ,252,43, , , ,223,235,52, ,43, , , , , , , , , , , ,5, , ,8597430518,28836,5088,8597427967,4,6,2,12,59925308,1722195968,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,59925308, ,1599241804796, , , , ,3145728,8597433244, , , ,3,65,117,65, ,65, , ,3,68, , , , ,2, , , , , , , , ,19590,65, , , , , , ,2,15,357786640, , , , , , , ,133, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38, ,61, , , , , , 
2020-09-09 17:49:10.659 UTC, ,250,4024810,11488,871272,7560, ,252, ,122, , , , , , , , , ,252,43, , , ,223,235,52, ,43, , , , , , , , , , , ,4, , ,8597446108,28840,5155,8597443497,4,6,2,12,59941098,1722155008,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,59941098, ,1599241804796, , , , ,3145728,8597448834, , , ,6,64,127,64, ,64, , ,3,67, , , , ,2, , , , , , , , ,15590,64, , , , , , ,2,7,367806464, , , , , , , ,132, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38, ,60, , , , , , 
2020-09-09 17:50:10.660 UTC, ,250,4024810,11488,871272,7560, ,252, ,196, , , , , , , , , ,252,43, , , ,223,235,52, ,102, , , , , , , , , , , ,9, , ,8597473841,28849,2554,8597471595,9,13,2,21,59968731,1722032128,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,59968731, ,1599241804796, , , , ,3145728,8597476567, , , ,5,69,134,69, ,69, , ,3,72, , , , ,2, , , , , , , , ,27733,69, , , , , , ,3,10,349682728, , , , , , , ,212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,88, ,60, , , , , , 
2020-09-09 17:51:10.661 UTC, ,250,4024810,11488,871272,7560, ,252, ,124, , , , , , , , , ,252,43, , , ,223,235,52, ,38, , , , , , , , , , , ,2, , ,8597485232,28851,5720,8597482720,2,3,2,8,59979922,1721995264,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,59979922, ,1599241804796, , , , ,3145728,8597487958, , , ,3,62,118,62, ,62, , ,3,65, , , , ,2, , , , , , , , ,11391,62, , , , , , ,2,9,360379784, , , , , , , ,128, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,46,2,60, , , , , , 
2020-09-09 17:52:10.662 UTC, ,250,4024810,11488,871272,7560, ,252, ,130, , , , , , , , , ,252,43, , , ,223,235,52, ,51, , , , , , , , , , , ,6, , ,8597507503,28857,6671,8597505216,6,8,3,17,60002293,1721954304,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60002293, ,1599241804796, , , , ,3145728,8597510129, , , ,3,66,117,66, ,66, , ,3,69, , , , ,2, , , , , , , , ,22171,66, , , , , , ,2,6,370425232, , , , , , , ,144, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38, ,60, , , , , , 
2020-09-09 17:53:10.663 UTC, ,250,4024810,11488,871272,7560, ,252, ,122, , , , , , , , , ,252,43, , , ,223,235,52, ,43, , , , , , , , , , , ,4, , ,8597523121,28861,2426,8597521003,4,6,2,12,60017911,1721921536,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60017911, ,1599241804796, , , , ,3145728,8597525747, , , ,3,64,107,64, ,64, , ,3,67, , , , ,2, , , , , , , , ,15618,64, , , , , , ,2,7,379497376, , , , , , , ,132, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38, ,60, , , , , , 
2020-09-09 17:54:10.664 UTC, ,250,4024810,11488,871272,7560, ,252, ,141, , , , , , , , , ,252,43, , , ,223,235,52, ,63, , , , , , , , , , , ,9, , ,8597551081,28870,2297,8597548564,9,14,2,23,60045671,1721880576,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60045671, ,1599241804796, , , , ,3145728,8597553707, , , ,4,68,119,68, ,68, , ,3,71, , , , ,2, , , , , , , , ,27960,68, , , , , , ,2,5,391194280, , , , , , , ,161, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38, ,59, , , , , , 
