time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2020-09-10 17:44:11.947 UTC, ,250,4252138,11488,1098032,8128, ,341, ,122, , , , , , , , , ,335,44, , , ,311,317,51, ,43, , , , , , , , , , , ,4, , ,8622511255,34544,2773,8622508240,4,6,2,12,85005545,1606373376,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85005545, ,1599241804796, , , , ,3145728,8622513281, , , ,3,64,117,64, ,64, , ,3,67, , , , ,2, , , , , , , , ,18096,64, , , , , , ,2,7,513784872, , , , , , , ,132, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38, ,60, , , , , , 
2020-09-10 17:45:11.949 UTC, ,250,4252138,11488,1098032,8128, ,341, ,172, , , , , , , , , ,335,44, , , ,311,317,51, ,79, , , , , , , , , , , ,3, , ,8622526505,34547,6112,8622523476,3,4,2,9,85020695,1606266880,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85020695, ,1599241804796, , , , ,3145728,8622528531, , , ,3,63,109,63, ,63, , ,3,66, , , , ,2, , , , , , , , ,15250,63, , , , , , ,3,16,492383760, , , , , , , ,176, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,88, ,60, , , , , , 
2020-09-10 17:46:11.949 UTC, ,250,4252138,11488,1098032,8128, ,341, ,142, , , , , , , , , ,335,44, , , ,311,317,51, ,63, , , , , , , , , , , ,9, , ,8622560451,34556,2605,8622557604,9,13,3,24,85054641,1606189056,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85054641, ,1599241804796, , , , ,3145728,8622562477, , , ,3,69,138,69, ,69, , ,3,72, , , , ,2, , , , , , , , ,33946,69, , , , , , ,2,10,505080064, , , , , , , ,162, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38, ,60, , , , , , 
2020-09-10 17:47:11.950 UTC, ,250,4252138,11488,1098032,8128, ,341, ,125, , , , , , , , , ,335,44, , , ,311,317,51, ,47, , , , , , , , , , , ,5, , ,8622580898,34561,2982,8622578238,5,7,2,13,85074888,1606160384,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85074888, ,1599241804796, , , , ,3145728,8622582824, , , ,4,64,115,64, ,64, , ,3,67, , , , ,2, , , , , , , , ,20347,64, , , , , , ,2,30,516133240, , , , , , , ,137, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38, ,59, , , , , , 
2020-09-10 17:48:11.951 UTC, ,250,4252138,11488,1098032,8128, ,341, ,122, , , , , , , , , ,335,44, , , ,311,317,51, ,43, , , , , , , , , , , ,4, , ,8622599006,34565,3297,8622596270,4,6,2,12,85093196,1606127616,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85093196, ,1599241804796, , , , ,3145728,8622600932, , , ,7,64,127,64, ,64, , ,3,67, , , , ,2, , , , , , , , ,18108,64, , , , , , ,2,5,527140608, , , , , , , ,132, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38, ,60, , , , , , 
2020-09-10 17:49:11.952 UTC, ,250,4252138,11488,1098032,8128, ,341, ,139, , , , , , , , , ,335,44, , , ,311,317,51, ,59, , , , , , , , , , , ,8, , ,8622629656,34573,3210,8622626768,8,12,2,20,85124146,1606078464,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85124146, ,1599241804796, , , , ,3145728,8622631682, , , ,3,69,133,69, ,69, , ,3,72, , , , ,2, , , , , , , , ,30750,69, , , , , , ,3,11,471028984, , , , , , , ,157, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38, ,61, , , , , , 
2020-09-10 17:50:11.952 UTC, ,250,4252138,11488,1098032,8128, ,341, ,184, , , , , , , , , ,335,44, , , ,311,317,51, ,83, , , , , , , , , , , ,3, , ,8622645653,34576,5985,8622642187,3,5,2,11,85140043,1605967872,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85140043, ,1599241804796, , , , ,3145728,8622647679, , , ,3,63,123,63, ,63, , ,3,66, , , , ,2, , , , , , , , ,15997,63, , , , , , ,2,8,517175488, , , , , , , ,186, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,98,2,60, , , , , , 
2020-09-10 17:51:11.953 UTC, ,250,4252138,11488,1098032,8128, ,341, ,115, , , , , , , , , ,335,44, , , ,311,317,51, ,35, , , , , , , , , , , ,2, , ,8622658578,34578,6262,8622655074,2,3,2,8,85152968,1605926912,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85152968, ,1599241804796, , , , ,3145728,8622660604, , , ,3,63,112,63, ,63, , ,3,66, , , , ,2, , , , , , , , ,12925,63, , , , , , ,3,10,465149728, , , , , , , ,121, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38, ,61, , , , , , 
2020-09-10 17:52:11.954 UTC, ,250,4252138,11488,1098032,8128, ,341, ,118, , , , , , , , , ,335,44, , , ,311,317,51, ,39, , , , , , , , , , , ,3, , ,8622676127,34581,3601,8622671538,3,3,3,10,85170617,1605881856,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85170617, ,1599241804796, , , , ,3145728,8622678153, , , ,3,63,121,63, ,63, , ,3,66, , , , ,2, , , , , , , , ,17549,63, , , , , , ,2,5,475594128, , , , , , , ,126, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38, ,60, , , , , , 
2020-09-10 17:53:11.955 UTC, ,250,4252138,11488,1098032,8128, ,341, ,123, , , , , , , , , ,335,44, , , ,311,317,51, ,43, , , , , , , , , , , ,4, , ,8622693760,34585,2916,8622691166,4,6,2,12,85186350,1605849088,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85186350, ,1599241804796, , , , ,3145728,8622695786, , , ,4,65,126,65, ,65, , ,3,68, , , , ,2, , , , , , , , ,17633,65, , , , , , ,2,8,485984008, , , , , , , ,133, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38, ,61, , , , , , 
